	timestamp	path_msa	n_seqs	n_unique_seqs	n_cols
25766	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_13119.fa	2	1	48
27130	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_13110.fa	2	1	48
34367	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/Cluster_13113.fa	2	1	48
35887	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_13115.fa	2	1	48
2270	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_13125.fa	3	1	48
10773	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_13120.fa	3	2	48
17104	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_13133.fa	3	1	48
19666	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_13129.fa	4	1	48
35971	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_13127.fa	4	2	48
29609	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_13132.fa	5	2	48
24311	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_13117.fa	6	1	48
897	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_13155.fa	7	3	48
9569	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_13116.fa	7	1	48
17572	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_13105.fa	8	2	48
22986	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_13111.fa	8	1	48
27010	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_13095.fa	8	1	48
26826	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_13098.fa	9	1	48
31655	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/Cluster_13101.fa	9	1	48
11810	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_13112.fa	10	2	48
11993	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_13103.fa	10	1	48
22021	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_13090.fa	10	1	48
26108	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_13092.fa	11	1	48
10019	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_13106.fa	17	1	48
24335	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_13091.fa	21	1	48
29070	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_13104.fa	23	5	48
33942	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/Cluster_13099.fa	23	3	48
20093	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_13097.fa	26	1	48
32428	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_13089.fa	35	2	48
2449	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_13137.fa	36	5	48
18700	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_13085.fa	43	1	48
25985	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_13096.fa	55	3	48
32417	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_13094.fa	58	4	48
10058	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_13074.fa	97	1	48
16671	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_13083.fa	106	3	48
26105	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_13086.fa	123	5	48
13875	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_13077.fa	129	4	48
7245	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_13080.fa	137	5	48
21224	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_13136.fa	147	8	48
23120	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_13076.fa	147	3	48
13223	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_13143.fa	151	5	48
30844	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_13141.fa	153	8	48
31531	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/Cluster_13079.fa	154	6	48
13408	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_13100.fa	156	9	48
15257	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_13082.fa	156	4	48
23764	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_13088.fa	156	11	48
1659	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_13087.fa	157	10	48
4978	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_13081.fa	157	7	48
6977	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_13084.fa	157	1	48
35071	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/Cluster_13078.fa	311	1	48
2209	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_13069.fa	1	1	49
6452	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_13068.fa	1	1	49
6623	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_13026.fa	1	1	49
9061	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_13053.fa	1	1	49
9968	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_13059.fa	1	1	49
12344	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_13070.fa	1	1	49
12840	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_13048.fa	1	1	49
13839	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_13045.fa	1	1	49
14328	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_13052.fa	1	1	49
15165	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_13073.fa	1	1	49
15719	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_13038.fa	1	1	49
15857	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_13028.fa	1	1	49
18209	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_13022.fa	1	1	49
18347	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_13067.fa	1	1	49
18386	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_13072.fa	1	1	49
19290	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_13035.fa	1	1	49
19328	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_13064.fa	1	1	49
19700	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_13040.fa	1	1	49
20050	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_13061.fa	1	1	49
22453	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_13065.fa	1	1	49
24943	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/Cluster_13055.fa	1	1	49
25671	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_13042.fa	1	1	49
26718	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_13058.fa	1	1	49
27821	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_13041.fa	1	1	49
28168	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_13012.fa	1	1	49
28716	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_13047.fa	1	1	49
28762	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_13062.fa	1	1	49
28966	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_13071.fa	1	1	49
30603	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_13046.fa	1	1	49
31095	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/Cluster_13066.fa	1	1	49
32053	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_13039.fa	1	1	49
32245	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_13027.fa	1	1	49
35625	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_13060.fa	1	1	49
36766	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_13025.fa	1	1	49
2336	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_13051.fa	2	1	49
9732	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_13054.fa	2	1	49
20758	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_13056.fa	2	1	49
25340	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/Cluster_13043.fa	2	2	49
4433	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_13050.fa	3	1	49
4537	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_13034.fa	3	3	49
6270	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_13014.fa	3	1	49
12675	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_13029.fa	3	1	49
24522	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_13057.fa	3	2	49
29920	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_13011.fa	3	2	49
1430	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_13021.fa	4	1	49
3285	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_13023.fa	4	1	49
8782	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_13032.fa	4	1	49
14175	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_13044.fa	4	1	49
24419	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_13033.fa	4	1	49
26429	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_13036.fa	4	2	49
19190	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_13031.fa	8	2	49
32050	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_13010.fa	10	1	49
23468	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_13001.fa	11	1	49
8611	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_13015.fa	12	4	49
32218	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_13013.fa	12	2	49
13125	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_13024.fa	13	4	49
18929	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_12998.fa	14	1	49
1362	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_13008.fa	15	1	49
27746	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_13063.fa	15	3	49
1075	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_13019.fa	16	1	49
12826	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_13002.fa	16	6	49
25207	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/Cluster_13000.fa	17	1	49
8105	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_13016.fa	19	2	49
13635	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/Cluster_13009.fa	20	1	49
29365	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_12995.fa	20	2	49
15729	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_12993.fa	21	2	49
25025	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/Cluster_13018.fa	21	5	49
15689	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_13005.fa	24	2	49
28839	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_13020.fa	26	3	49
14464	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_13006.fa	31	2	49
7398	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_13017.fa	42	5	49
8613	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_13004.fa	43	5	49
32415	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_13003.fa	48	2	49
30456	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_12997.fa	53	2	49
1340	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_12984.fa	55	1	49
24239	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_12996.fa	66	6	49
17687	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_13049.fa	73	2	49
31882	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_13037.fa	80	3	49
14736	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_13007.fa	91	11	49
19643	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_12991.fa	143	2	49
12453	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_12986.fa	152	3	49
20807	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_13030.fa	156	9	49
30907	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_12985.fa	156	3	49
31395	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/Cluster_12987.fa	156	1	49
11539	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_12988.fa	157	2	49
14855	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_12990.fa	157	6	49
28714	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_12992.fa	157	3	49
29128	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_13075.fa	157	7	49
35869	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_12989.fa	157	5	49
1405	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/Cluster_12999.fa	185	8	49
11	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_12977.fa	1	1	50
874	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/Cluster_12963.fa	1	1	50
3280	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_12955.fa	1	1	50
3323	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_12952.fa	1	1	50
3632	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_12980.fa	1	1	50
3849	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_12932.fa	1	1	50
4608	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_12959.fa	1	1	50
5134	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_12983.fa	1	1	50
7578	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/Cluster_12958.fa	1	1	50
8563	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_12920.fa	1	1	50
9913	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_12945.fa	1	1	50
11012	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_12961.fa	1	1	50
11148	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_12951.fa	1	1	50
11837	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_12913.fa	1	1	50
12018	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_12966.fa	1	1	50
12380	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_12975.fa	1	1	50
16473	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/Cluster_12965.fa	1	1	50
17113	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_12953.fa	1	1	50
17352	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_12954.fa	1	1	50
18384	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_12933.fa	1	1	50
18549	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_12974.fa	1	1	50
19838	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/Cluster_12919.fa	1	1	50
21337	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_12982.fa	1	1	50
21968	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_12973.fa	1	1	50
24492	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/Cluster_12968.fa	1	1	50
25963	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_12960.fa	1	1	50
25986	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_12941.fa	1	1	50
26326	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_12936.fa	1	1	50
26340	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_12972.fa	1	1	50
26440	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_12976.fa	1	1	50
27422	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_12947.fa	1	1	50
27963	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_12914.fa	1	1	50
28417	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_12956.fa	1	1	50
28726	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/Cluster_12971.fa	1	1	50
29739	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_12916.fa	1	1	50
30870	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/Cluster_12903.fa	1	1	50
31129	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/Cluster_12981.fa	1	1	50
32051	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/Cluster_12967.fa	1	1	50
33813	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/Cluster_12970.fa	1	1	50
34386	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/Cluster_12979.fa	1	1	50
35595	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_12962.fa	1	1	50
35819	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_12922.fa	1	1	50
36612	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_12944.fa	1	1	50
36807	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/Cluster_12950.fa	1	1	50
37306	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_12942.fa	1	1	50
15011	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_12923.fa	2	1	50
17785	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/Cluster_12969.fa	2	1	50
21528	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/Cluster_12937.fa	2	1	50
21827	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/Cluster_12943.fa	2	1	50
29634	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_12940.fa	2	1	50
9191	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_12978.fa	3	2	50
16873	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_12924.fa	3	1	50
22813	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_12938.fa	3	1	50
27920	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_12929.fa	3	1	50
3078	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_12927.fa	4	1	50
5906	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_12939.fa	4	2	50
8893	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_12925.fa	4	2	50
11290	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_12928.fa	4	2	50
27829	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_12934.fa	4	1	50
5379	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/Cluster_12926.fa	5	1	50
6944	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/Cluster_12931.fa	5	1	50
2502	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_12935.fa	6	1	50
5810	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_12948.fa	6	2	50
12109	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_12921.fa	6	1	50
29242	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/Cluster_12915.fa	7	5	50
9422	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_12918.fa	8	1	50
35575	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_12911.fa	9	1	50
10570	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_12964.fa	14	4	50
4479	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_12908.fa	16	1	50
14738	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_12917.fa	28	2	50
13497	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_12907.fa	32	1	50
25650	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/Cluster_12906.fa	35	1	50
23053	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/Cluster_12904.fa	37	6	50
15658	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/Cluster_12910.fa	83	4	50
27894	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/Cluster_12905.fa	89	7	50
19013	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_12912.fa	107	4	50
35629	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/Cluster_12898.fa	118	7	50
17384	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_12896.fa	121	4	50
20628	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/Cluster_12892.fa	126	3	50
27577	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/Cluster_12894.fa	130	6	50
15159	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/Cluster_12889.fa	151	9	50
4478	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_12895.fa	153	4	50
19092	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/Cluster_12900.fa	154	5	50
16921	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/Cluster_12994.fa	156	10	50
35145	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/Cluster_12891.fa	156	4	50
6220	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_12897.fa	157	3	50
8012	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_12946.fa	157	3	50
9493	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_12893.fa	157	7	50
12266	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_12902.fa	157	4	50
23713	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/Cluster_12899.fa	157	6	50
37373	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/Cluster_12901.fa	157	2	50
11423	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/Cluster_12930.fa	158	4	50
26284	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/Cluster_12890.fa	158	7	50
45	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/Cluster_12882.fa	1	1	51
2844	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/Cluster_12883.fa	1	1	51
3747	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/Cluster_12861.fa	1	1	51
4392	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/Cluster_12876.fa	1	1	51
5762	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/Cluster_12869.fa	1	1	51
7868	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/Cluster_12887.fa	1	1	51
9335	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/Cluster_12878.fa	1	1	51
9954	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/Cluster_12854.fa	1	1	51
10380	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_12855.fa	1	1	51
10538	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_12872.fa	1	1	51
10635	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/Cluster_12842.fa	1	1	51
12209	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/Cluster_12874.fa	1	1	51
13305	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/Cluster_12884.fa	1	1	51
